,Filename
5654,/vctk_data/clean_trainset_28spk_wav_16k/p243_251.wav
5655,/vctk_data/clean_trainset_28spk_wav_16k/p231_460.wav
5656,/vctk_data/clean_trainset_28spk_wav_16k/p274_340.wav
5657,/vctk_data/clean_trainset_28spk_wav_16k/p287_160.wav
5658,/vctk_data/clean_trainset_28spk_wav_16k/p236_035.wav
5659,/vctk_data/clean_trainset_28spk_wav_16k/p239_207.wav
5660,/vctk_data/clean_trainset_28spk_wav_16k/p233_173.wav
5661,/vctk_data/clean_trainset_28spk_wav_16k/p239_122.wav
5662,/vctk_data/clean_trainset_28spk_wav_16k/p274_374.wav
5663,/vctk_data/clean_trainset_28spk_wav_16k/p230_247.wav
5664,/vctk_data/clean_trainset_28spk_wav_16k/p287_262.wav
5665,/vctk_data/clean_trainset_28spk_wav_16k/p244_284.wav
5666,/vctk_data/clean_trainset_28spk_wav_16k/p267_396.wav
5667,/vctk_data/clean_trainset_28spk_wav_16k/p228_353.wav
5668,/vctk_data/clean_trainset_28spk_wav_16k/p287_355.wav
5669,/vctk_data/clean_trainset_28spk_wav_16k/p259_284.wav
5670,/vctk_data/clean_trainset_28spk_wav_16k/p279_293.wav
5671,/vctk_data/clean_trainset_28spk_wav_16k/p250_352.wav
5672,/vctk_data/clean_trainset_28spk_wav_16k/p277_112.wav
5673,/vctk_data/clean_trainset_28spk_wav_16k/p244_092.wav
5674,/vctk_data/clean_trainset_28spk_wav_16k/p276_248.wav
5675,/vctk_data/clean_trainset_28spk_wav_16k/p259_024.wav
5676,/vctk_data/clean_trainset_28spk_wav_16k/p286_425.wav
5677,/vctk_data/clean_trainset_28spk_wav_16k/p239_086.wav
5678,/vctk_data/clean_trainset_28spk_wav_16k/p276_135.wav
5679,/vctk_data/clean_trainset_28spk_wav_16k/p231_020.wav
5680,/vctk_data/clean_trainset_28spk_wav_16k/p286_311.wav
5681,/vctk_data/clean_trainset_28spk_wav_16k/p226_338.wav
5682,/vctk_data/clean_trainset_28spk_wav_16k/p279_012.wav
5683,/vctk_data/clean_trainset_28spk_wav_16k/p230_352.wav
5684,/vctk_data/clean_trainset_28spk_wav_16k/p286_246.wav
5685,/vctk_data/clean_trainset_28spk_wav_16k/p273_345.wav
5686,/vctk_data/clean_trainset_28spk_wav_16k/p228_109.wav
5687,/vctk_data/clean_trainset_28spk_wav_16k/p282_145.wav
5688,/vctk_data/clean_trainset_28spk_wav_16k/p259_338.wav
5689,/vctk_data/clean_trainset_28spk_wav_16k/p226_272.wav
5690,/vctk_data/clean_trainset_28spk_wav_16k/p250_241.wav
5691,/vctk_data/clean_trainset_28spk_wav_16k/p277_191.wav
5692,/vctk_data/clean_trainset_28spk_wav_16k/p277_113.wav
5693,/vctk_data/clean_trainset_28spk_wav_16k/p267_102.wav
5694,/vctk_data/clean_trainset_28spk_wav_16k/p282_262.wav
5695,/vctk_data/clean_trainset_28spk_wav_16k/p236_321.wav
5696,/vctk_data/clean_trainset_28spk_wav_16k/p256_108.wav
5697,/vctk_data/clean_trainset_28spk_wav_16k/p239_248.wav
5698,/vctk_data/clean_trainset_28spk_wav_16k/p278_151.wav
5699,/vctk_data/clean_trainset_28spk_wav_16k/p286_426.wav
5700,/vctk_data/clean_trainset_28spk_wav_16k/p287_257.wav
5701,/vctk_data/clean_trainset_28spk_wav_16k/p267_056.wav
5702,/vctk_data/clean_trainset_28spk_wav_16k/p227_021.wav
5703,/vctk_data/clean_trainset_28spk_wav_16k/p231_155.wav
5704,/vctk_data/clean_trainset_28spk_wav_16k/p286_214.wav
5705,/vctk_data/clean_trainset_28spk_wav_16k/p227_146.wav
5706,/vctk_data/clean_trainset_28spk_wav_16k/p277_406.wav
5707,/vctk_data/clean_trainset_28spk_wav_16k/p258_200.wav
5708,/vctk_data/clean_trainset_28spk_wav_16k/p228_260.wav
5709,/vctk_data/clean_trainset_28spk_wav_16k/p250_436.wav
5710,/vctk_data/clean_trainset_28spk_wav_16k/p270_028.wav
5711,/vctk_data/clean_trainset_28spk_wav_16k/p244_097.wav
5712,/vctk_data/clean_trainset_28spk_wav_16k/p282_300.wav
5713,/vctk_data/clean_trainset_28spk_wav_16k/p259_163.wav
5714,/vctk_data/clean_trainset_28spk_wav_16k/p276_205.wav
5715,/vctk_data/clean_trainset_28spk_wav_16k/p273_021.wav
5716,/vctk_data/clean_trainset_28spk_wav_16k/p277_017.wav
5717,/vctk_data/clean_trainset_28spk_wav_16k/p226_324.wav
5718,/vctk_data/clean_trainset_28spk_wav_16k/p278_195.wav
5719,/vctk_data/clean_trainset_28spk_wav_16k/p269_300.wav
5720,/vctk_data/clean_trainset_28spk_wav_16k/p267_202.wav
5721,/vctk_data/clean_trainset_28spk_wav_16k/p236_336.wav
5722,/vctk_data/clean_trainset_28spk_wav_16k/p258_370.wav
5723,/vctk_data/clean_trainset_28spk_wav_16k/p274_383.wav
5724,/vctk_data/clean_trainset_28spk_wav_16k/p239_385.wav
5725,/vctk_data/clean_trainset_28spk_wav_16k/p278_234.wav
5726,/vctk_data/clean_trainset_28spk_wav_16k/p256_276.wav
5727,/vctk_data/clean_trainset_28spk_wav_16k/p279_312.wav
5728,/vctk_data/clean_trainset_28spk_wav_16k/p239_164.wav
5729,/vctk_data/clean_trainset_28spk_wav_16k/p258_386.wav
5730,/vctk_data/clean_trainset_28spk_wav_16k/p278_145.wav
5731,/vctk_data/clean_trainset_28spk_wav_16k/p277_046.wav
5732,/vctk_data/clean_trainset_28spk_wav_16k/p254_227.wav
5733,/vctk_data/clean_trainset_28spk_wav_16k/p239_429.wav
5734,/vctk_data/clean_trainset_28spk_wav_16k/p236_168.wav
5735,/vctk_data/clean_trainset_28spk_wav_16k/p236_038.wav
5736,/vctk_data/clean_trainset_28spk_wav_16k/p233_274.wav
5737,/vctk_data/clean_trainset_28spk_wav_16k/p268_400.wav
5738,/vctk_data/clean_trainset_28spk_wav_16k/p250_280.wav
5739,/vctk_data/clean_trainset_28spk_wav_16k/p259_243.wav
5740,/vctk_data/clean_trainset_28spk_wav_16k/p273_007.wav
5741,/vctk_data/clean_trainset_28spk_wav_16k/p236_231.wav
5742,/vctk_data/clean_trainset_28spk_wav_16k/p258_175.wav
5743,/vctk_data/clean_trainset_28spk_wav_16k/p259_055.wav
5744,/vctk_data/clean_trainset_28spk_wav_16k/p254_263.wav
5745,/vctk_data/clean_trainset_28spk_wav_16k/p267_359.wav
5746,/vctk_data/clean_trainset_28spk_wav_16k/p277_237.wav
5747,/vctk_data/clean_trainset_28spk_wav_16k/p239_009.wav
5748,/vctk_data/clean_trainset_28spk_wav_16k/p278_116.wav
5749,/vctk_data/clean_trainset_28spk_wav_16k/p277_196.wav
5750,/vctk_data/clean_trainset_28spk_wav_16k/p286_016.wav
5751,/vctk_data/clean_trainset_28spk_wav_16k/p270_156.wav
5752,/vctk_data/clean_trainset_28spk_wav_16k/p233_042.wav
5753,/vctk_data/clean_trainset_28spk_wav_16k/p286_001.wav
5754,/vctk_data/clean_trainset_28spk_wav_16k/p239_455.wav
5755,/vctk_data/clean_trainset_28spk_wav_16k/p274_010.wav
5756,/vctk_data/clean_trainset_28spk_wav_16k/p270_348.wav
5757,/vctk_data/clean_trainset_28spk_wav_16k/p258_210.wav
5758,/vctk_data/clean_trainset_28spk_wav_16k/p273_027.wav
5759,/vctk_data/clean_trainset_28spk_wav_16k/p227_165.wav
5760,/vctk_data/clean_trainset_28spk_wav_16k/p274_449.wav
5761,/vctk_data/clean_trainset_28spk_wav_16k/p256_314.wav
5762,/vctk_data/clean_trainset_28spk_wav_16k/p258_040.wav
5763,/vctk_data/clean_trainset_28spk_wav_16k/p244_349.wav
5764,/vctk_data/clean_trainset_28spk_wav_16k/p270_179.wav
5765,/vctk_data/clean_trainset_28spk_wav_16k/p269_160.wav
5766,/vctk_data/clean_trainset_28spk_wav_16k/p269_237.wav
5767,/vctk_data/clean_trainset_28spk_wav_16k/p273_237.wav
5768,/vctk_data/clean_trainset_28spk_wav_16k/p258_192.wav
5769,/vctk_data/clean_trainset_28spk_wav_16k/p267_180.wav
5770,/vctk_data/clean_trainset_28spk_wav_16k/p227_269.wav
5771,/vctk_data/clean_trainset_28spk_wav_16k/p228_085.wav
5772,/vctk_data/clean_trainset_28spk_wav_16k/p278_230.wav
5773,/vctk_data/clean_trainset_28spk_wav_16k/p286_388.wav
5774,/vctk_data/clean_trainset_28spk_wav_16k/p278_109.wav
5775,/vctk_data/clean_trainset_28spk_wav_16k/p282_244.wav
5776,/vctk_data/clean_trainset_28spk_wav_16k/p236_452.wav
5777,/vctk_data/clean_trainset_28spk_wav_16k/p273_199.wav
5778,/vctk_data/clean_trainset_28spk_wav_16k/p226_285.wav
5779,/vctk_data/clean_trainset_28spk_wav_16k/p230_355.wav
5780,/vctk_data/clean_trainset_28spk_wav_16k/p259_462.wav
5781,/vctk_data/clean_trainset_28spk_wav_16k/p243_136.wav
5782,/vctk_data/clean_trainset_28spk_wav_16k/p259_415.wav
5783,/vctk_data/clean_trainset_28spk_wav_16k/p243_042.wav
5784,/vctk_data/clean_trainset_28spk_wav_16k/p231_202.wav
5785,/vctk_data/clean_trainset_28spk_wav_16k/p258_367.wav
5786,/vctk_data/clean_trainset_28spk_wav_16k/p276_013.wav
5787,/vctk_data/clean_trainset_28spk_wav_16k/p273_089.wav
5788,/vctk_data/clean_trainset_28spk_wav_16k/p286_235.wav
5789,/vctk_data/clean_trainset_28spk_wav_16k/p231_432.wav
5790,/vctk_data/clean_trainset_28spk_wav_16k/p230_199.wav
5791,/vctk_data/clean_trainset_28spk_wav_16k/p239_258.wav
5792,/vctk_data/clean_trainset_28spk_wav_16k/p274_083.wav
5793,/vctk_data/clean_trainset_28spk_wav_16k/p279_017.wav
5794,/vctk_data/clean_trainset_28spk_wav_16k/p269_017.wav
5795,/vctk_data/clean_trainset_28spk_wav_16k/p274_106.wav
5796,/vctk_data/clean_trainset_28spk_wav_16k/p278_106.wav
5797,/vctk_data/clean_trainset_28spk_wav_16k/p230_304.wav
5798,/vctk_data/clean_trainset_28spk_wav_16k/p276_186.wav
5799,/vctk_data/clean_trainset_28spk_wav_16k/p279_391.wav
5800,/vctk_data/clean_trainset_28spk_wav_16k/p236_445.wav
5801,/vctk_data/clean_trainset_28spk_wav_16k/p230_280.wav
5802,/vctk_data/clean_trainset_28spk_wav_16k/p233_386.wav
5803,/vctk_data/clean_trainset_28spk_wav_16k/p244_190.wav
5804,/vctk_data/clean_trainset_28spk_wav_16k/p243_376.wav
5805,/vctk_data/clean_trainset_28spk_wav_16k/p236_480.wav
5806,/vctk_data/clean_trainset_28spk_wav_16k/p244_067.wav
5807,/vctk_data/clean_trainset_28spk_wav_16k/p276_332.wav
5808,/vctk_data/clean_trainset_28spk_wav_16k/p278_112.wav
5809,/vctk_data/clean_trainset_28spk_wav_16k/p269_223.wav
5810,/vctk_data/clean_trainset_28spk_wav_16k/p233_165.wav
5811,/vctk_data/clean_trainset_28spk_wav_16k/p239_403.wav
5812,/vctk_data/clean_trainset_28spk_wav_16k/p274_431.wav
5813,/vctk_data/clean_trainset_28spk_wav_16k/p278_002.wav
5814,/vctk_data/clean_trainset_28spk_wav_16k/p267_149.wav
5815,/vctk_data/clean_trainset_28spk_wav_16k/p239_228.wav
5816,/vctk_data/clean_trainset_28spk_wav_16k/p254_295.wav
5817,/vctk_data/clean_trainset_28spk_wav_16k/p233_184.wav
5818,/vctk_data/clean_trainset_28spk_wav_16k/p267_077.wav
5819,/vctk_data/clean_trainset_28spk_wav_16k/p273_192.wav
5820,/vctk_data/clean_trainset_28spk_wav_16k/p269_086.wav
5821,/vctk_data/clean_trainset_28spk_wav_16k/p230_132.wav
5822,/vctk_data/clean_trainset_28spk_wav_16k/p277_031.wav
5823,/vctk_data/clean_trainset_28spk_wav_16k/p274_081.wav
5824,/vctk_data/clean_trainset_28spk_wav_16k/p277_438.wav
5825,/vctk_data/clean_trainset_28spk_wav_16k/p270_325.wav
5826,/vctk_data/clean_trainset_28spk_wav_16k/p236_135.wav
5827,/vctk_data/clean_trainset_28spk_wav_16k/p259_261.wav
5828,/vctk_data/clean_trainset_28spk_wav_16k/p236_365.wav
5829,/vctk_data/clean_trainset_28spk_wav_16k/p254_093.wav
5830,/vctk_data/clean_trainset_28spk_wav_16k/p236_060.wav
5831,/vctk_data/clean_trainset_28spk_wav_16k/p250_250.wav
5832,/vctk_data/clean_trainset_28spk_wav_16k/p277_136.wav
5833,/vctk_data/clean_trainset_28spk_wav_16k/p279_377.wav
5834,/vctk_data/clean_trainset_28spk_wav_16k/p279_163.wav
5835,/vctk_data/clean_trainset_28spk_wav_16k/p250_426.wav
5836,/vctk_data/clean_trainset_28spk_wav_16k/p276_302.wav
5837,/vctk_data/clean_trainset_28spk_wav_16k/p254_297.wav
5838,/vctk_data/clean_trainset_28spk_wav_16k/p243_175.wav
5839,/vctk_data/clean_trainset_28spk_wav_16k/p286_137.wav
5840,/vctk_data/clean_trainset_28spk_wav_16k/p236_372.wav
5841,/vctk_data/clean_trainset_28spk_wav_16k/p236_402.wav
5842,/vctk_data/clean_trainset_28spk_wav_16k/p244_120.wav
5843,/vctk_data/clean_trainset_28spk_wav_16k/p274_116.wav
5844,/vctk_data/clean_trainset_28spk_wav_16k/p277_075.wav
5845,/vctk_data/clean_trainset_28spk_wav_16k/p282_332.wav
5846,/vctk_data/clean_trainset_28spk_wav_16k/p230_105.wav
5847,/vctk_data/clean_trainset_28spk_wav_16k/p233_216.wav
5848,/vctk_data/clean_trainset_28spk_wav_16k/p276_283.wav
5849,/vctk_data/clean_trainset_28spk_wav_16k/p243_301.wav
5850,/vctk_data/clean_trainset_28spk_wav_16k/p273_393.wav
5851,/vctk_data/clean_trainset_28spk_wav_16k/p226_119.wav
5852,/vctk_data/clean_trainset_28spk_wav_16k/p279_128.wav
5853,/vctk_data/clean_trainset_28spk_wav_16k/p256_175.wav
5854,/vctk_data/clean_trainset_28spk_wav_16k/p267_181.wav
5855,/vctk_data/clean_trainset_28spk_wav_16k/p277_091.wav
5856,/vctk_data/clean_trainset_28spk_wav_16k/p274_159.wav
5857,/vctk_data/clean_trainset_28spk_wav_16k/p267_098.wav
5858,/vctk_data/clean_trainset_28spk_wav_16k/p269_359.wav
5859,/vctk_data/clean_trainset_28spk_wav_16k/p227_365.wav
5860,/vctk_data/clean_trainset_28spk_wav_16k/p233_002.wav
5861,/vctk_data/clean_trainset_28spk_wav_16k/p233_360.wav
5862,/vctk_data/clean_trainset_28spk_wav_16k/p254_145.wav
5863,/vctk_data/clean_trainset_28spk_wav_16k/p236_237.wav
5864,/vctk_data/clean_trainset_28spk_wav_16k/p268_389.wav
5865,/vctk_data/clean_trainset_28spk_wav_16k/p239_371.wav
5866,/vctk_data/clean_trainset_28spk_wav_16k/p233_004.wav
5867,/vctk_data/clean_trainset_28spk_wav_16k/p244_142.wav
5868,/vctk_data/clean_trainset_28spk_wav_16k/p243_386.wav
5869,/vctk_data/clean_trainset_28spk_wav_16k/p286_152.wav
5870,/vctk_data/clean_trainset_28spk_wav_16k/p270_416.wav
5871,/vctk_data/clean_trainset_28spk_wav_16k/p239_354.wav
5872,/vctk_data/clean_trainset_28spk_wav_16k/p277_376.wav
5873,/vctk_data/clean_trainset_28spk_wav_16k/p274_002.wav
5874,/vctk_data/clean_trainset_28spk_wav_16k/p277_302.wav
5875,/vctk_data/clean_trainset_28spk_wav_16k/p239_109.wav
5876,/vctk_data/clean_trainset_28spk_wav_16k/p231_170.wav
5877,/vctk_data/clean_trainset_28spk_wav_16k/p278_227.wav
5878,/vctk_data/clean_trainset_28spk_wav_16k/p267_020.wav
5879,/vctk_data/clean_trainset_28spk_wav_16k/p228_022.wav
5880,/vctk_data/clean_trainset_28spk_wav_16k/p278_262.wav
5881,/vctk_data/clean_trainset_28spk_wav_16k/p228_274.wav
5882,/vctk_data/clean_trainset_28spk_wav_16k/p259_295.wav
5883,/vctk_data/clean_trainset_28spk_wav_16k/p269_240.wav
5884,/vctk_data/clean_trainset_28spk_wav_16k/p254_168.wav
5885,/vctk_data/clean_trainset_28spk_wav_16k/p267_043.wav
5886,/vctk_data/clean_trainset_28spk_wav_16k/p269_056.wav
5887,/vctk_data/clean_trainset_28spk_wav_16k/p279_176.wav
5888,/vctk_data/clean_trainset_28spk_wav_16k/p279_165.wav
5889,/vctk_data/clean_trainset_28spk_wav_16k/p243_280.wav
5890,/vctk_data/clean_trainset_28spk_wav_16k/p250_464.wav
5891,/vctk_data/clean_trainset_28spk_wav_16k/p236_401.wav
5892,/vctk_data/clean_trainset_28spk_wav_16k/p244_260.wav
5893,/vctk_data/clean_trainset_28spk_wav_16k/p274_069.wav
5894,/vctk_data/clean_trainset_28spk_wav_16k/p268_385.wav
5895,/vctk_data/clean_trainset_28spk_wav_16k/p230_043.wav
5896,/vctk_data/clean_trainset_28spk_wav_16k/p226_208.wav
5897,/vctk_data/clean_trainset_28spk_wav_16k/p226_191.wav
5898,/vctk_data/clean_trainset_28spk_wav_16k/p230_158.wav
5899,/vctk_data/clean_trainset_28spk_wav_16k/p228_051.wav
5900,/vctk_data/clean_trainset_28spk_wav_16k/p230_289.wav
5901,/vctk_data/clean_trainset_28spk_wav_16k/p244_064.wav
5902,/vctk_data/clean_trainset_28spk_wav_16k/p228_087.wav
5903,/vctk_data/clean_trainset_28spk_wav_16k/p233_157.wav
5904,/vctk_data/clean_trainset_28spk_wav_16k/p279_169.wav
5905,/vctk_data/clean_trainset_28spk_wav_16k/p267_069.wav
5906,/vctk_data/clean_trainset_28spk_wav_16k/p268_090.wav
5907,/vctk_data/clean_trainset_28spk_wav_16k/p269_077.wav
5908,/vctk_data/clean_trainset_28spk_wav_16k/p274_021.wav
5909,/vctk_data/clean_trainset_28spk_wav_16k/p250_388.wav
5910,/vctk_data/clean_trainset_28spk_wav_16k/p258_204.wav
5911,/vctk_data/clean_trainset_28spk_wav_16k/p259_205.wav
5912,/vctk_data/clean_trainset_28spk_wav_16k/p244_271.wav
5913,/vctk_data/clean_trainset_28spk_wav_16k/p259_266.wav
5914,/vctk_data/clean_trainset_28spk_wav_16k/p273_147.wav
5915,/vctk_data/clean_trainset_28spk_wav_16k/p276_238.wav
5916,/vctk_data/clean_trainset_28spk_wav_16k/p276_063.wav
5917,/vctk_data/clean_trainset_28spk_wav_16k/p279_263.wav
5918,/vctk_data/clean_trainset_28spk_wav_16k/p279_189.wav
5919,/vctk_data/clean_trainset_28spk_wav_16k/p231_067.wav
5920,/vctk_data/clean_trainset_28spk_wav_16k/p258_357.wav
5921,/vctk_data/clean_trainset_28spk_wav_16k/p273_403.wav
5922,/vctk_data/clean_trainset_28spk_wav_16k/p250_144.wav
5923,/vctk_data/clean_trainset_28spk_wav_16k/p236_223.wav
5924,/vctk_data/clean_trainset_28spk_wav_16k/p287_125.wav
5925,/vctk_data/clean_trainset_28spk_wav_16k/p236_467.wav
5926,/vctk_data/clean_trainset_28spk_wav_16k/p273_220.wav
5927,/vctk_data/clean_trainset_28spk_wav_16k/p268_261.wav
5928,/vctk_data/clean_trainset_28spk_wav_16k/p269_167.wav
5929,/vctk_data/clean_trainset_28spk_wav_16k/p282_167.wav
5930,/vctk_data/clean_trainset_28spk_wav_16k/p239_181.wav
5931,/vctk_data/clean_trainset_28spk_wav_16k/p273_253.wav
5932,/vctk_data/clean_trainset_28spk_wav_16k/p228_294.wav
5933,/vctk_data/clean_trainset_28spk_wav_16k/p287_080.wav
5934,/vctk_data/clean_trainset_28spk_wav_16k/p239_245.wav
5935,/vctk_data/clean_trainset_28spk_wav_16k/p228_023.wav
5936,/vctk_data/clean_trainset_28spk_wav_16k/p270_094.wav
5937,/vctk_data/clean_trainset_28spk_wav_16k/p269_081.wav
5938,/vctk_data/clean_trainset_28spk_wav_16k/p250_367.wav
5939,/vctk_data/clean_trainset_28spk_wav_16k/p239_300.wav
5940,/vctk_data/clean_trainset_28spk_wav_16k/p273_381.wav
5941,/vctk_data/clean_trainset_28spk_wav_16k/p269_074.wav
5942,/vctk_data/clean_trainset_28spk_wav_16k/p269_388.wav
5943,/vctk_data/clean_trainset_28spk_wav_16k/p250_138.wav
5944,/vctk_data/clean_trainset_28spk_wav_16k/p273_218.wav
5945,/vctk_data/clean_trainset_28spk_wav_16k/p250_104.wav
5946,/vctk_data/clean_trainset_28spk_wav_16k/p279_268.wav
5947,/vctk_data/clean_trainset_28spk_wav_16k/p258_012.wav
5948,/vctk_data/clean_trainset_28spk_wav_16k/p230_088.wav
5949,/vctk_data/clean_trainset_28spk_wav_16k/p273_170.wav
5950,/vctk_data/clean_trainset_28spk_wav_16k/p273_075.wav
5951,/vctk_data/clean_trainset_28spk_wav_16k/p244_391.wav
5952,/vctk_data/clean_trainset_28spk_wav_16k/p286_251.wav
5953,/vctk_data/clean_trainset_28spk_wav_16k/p286_335.wav
5954,/vctk_data/clean_trainset_28spk_wav_16k/p287_146.wav
5955,/vctk_data/clean_trainset_28spk_wav_16k/p231_146.wav
5956,/vctk_data/clean_trainset_28spk_wav_16k/p274_317.wav
5957,/vctk_data/clean_trainset_28spk_wav_16k/p286_269.wav
5958,/vctk_data/clean_trainset_28spk_wav_16k/p270_002.wav
5959,/vctk_data/clean_trainset_28spk_wav_16k/p243_204.wav
5960,/vctk_data/clean_trainset_28spk_wav_16k/p273_195.wav
5961,/vctk_data/clean_trainset_28spk_wav_16k/p268_241.wav
5962,/vctk_data/clean_trainset_28spk_wav_16k/p258_261.wav
5963,/vctk_data/clean_trainset_28spk_wav_16k/p244_136.wav
5964,/vctk_data/clean_trainset_28spk_wav_16k/p244_381.wav
5965,/vctk_data/clean_trainset_28spk_wav_16k/p244_054.wav
5966,/vctk_data/clean_trainset_28spk_wav_16k/p269_027.wav
5967,/vctk_data/clean_trainset_28spk_wav_16k/p226_254.wav
5968,/vctk_data/clean_trainset_28spk_wav_16k/p259_452.wav
5969,/vctk_data/clean_trainset_28spk_wav_16k/p274_469.wav
5970,/vctk_data/clean_trainset_28spk_wav_16k/p258_272.wav
5971,/vctk_data/clean_trainset_28spk_wav_16k/p230_416.wav
5972,/vctk_data/clean_trainset_28spk_wav_16k/p250_045.wav
5973,/vctk_data/clean_trainset_28spk_wav_16k/p226_243.wav
5974,/vctk_data/clean_trainset_28spk_wav_16k/p268_282.wav
5975,/vctk_data/clean_trainset_28spk_wav_16k/p226_129.wav
5976,/vctk_data/clean_trainset_28spk_wav_16k/p279_308.wav
5977,/vctk_data/clean_trainset_28spk_wav_16k/p227_071.wav
5978,/vctk_data/clean_trainset_28spk_wav_16k/p274_131.wav
5979,/vctk_data/clean_trainset_28spk_wav_16k/p250_229.wav
5980,/vctk_data/clean_trainset_28spk_wav_16k/p239_176.wav
5981,/vctk_data/clean_trainset_28spk_wav_16k/p278_298.wav
5982,/vctk_data/clean_trainset_28spk_wav_16k/p270_361.wav
5983,/vctk_data/clean_trainset_28spk_wav_16k/p279_186.wav
5984,/vctk_data/clean_trainset_28spk_wav_16k/p243_305.wav
5985,/vctk_data/clean_trainset_28spk_wav_16k/p231_368.wav
5986,/vctk_data/clean_trainset_28spk_wav_16k/p231_156.wav
5987,/vctk_data/clean_trainset_28spk_wav_16k/p273_165.wav
5988,/vctk_data/clean_trainset_28spk_wav_16k/p276_285.wav
5989,/vctk_data/clean_trainset_28spk_wav_16k/p287_110.wav
5990,/vctk_data/clean_trainset_28spk_wav_16k/p250_286.wav
5991,/vctk_data/clean_trainset_28spk_wav_16k/p259_318.wav
5992,/vctk_data/clean_trainset_28spk_wav_16k/p276_016.wav
5993,/vctk_data/clean_trainset_28spk_wav_16k/p244_147.wav
5994,/vctk_data/clean_trainset_28spk_wav_16k/p250_133.wav
5995,/vctk_data/clean_trainset_28spk_wav_16k/p259_233.wav
5996,/vctk_data/clean_trainset_28spk_wav_16k/p239_361.wav
5997,/vctk_data/clean_trainset_28spk_wav_16k/p286_346.wav
5998,/vctk_data/clean_trainset_28spk_wav_16k/p231_107.wav
5999,/vctk_data/clean_trainset_28spk_wav_16k/p227_156.wav
6000,/vctk_data/clean_trainset_28spk_wav_16k/p269_118.wav
6001,/vctk_data/clean_trainset_28spk_wav_16k/p244_333.wav
6002,/vctk_data/clean_trainset_28spk_wav_16k/p286_058.wav
6003,/vctk_data/clean_trainset_28spk_wav_16k/p239_408.wav
6004,/vctk_data/clean_trainset_28spk_wav_16k/p259_293.wav
6005,/vctk_data/clean_trainset_28spk_wav_16k/p268_256.wav
6006,/vctk_data/clean_trainset_28spk_wav_16k/p239_055.wav
6007,/vctk_data/clean_trainset_28spk_wav_16k/p226_357.wav
6008,/vctk_data/clean_trainset_28spk_wav_16k/p258_369.wav
6009,/vctk_data/clean_trainset_28spk_wav_16k/p268_218.wav
6010,/vctk_data/clean_trainset_28spk_wav_16k/p239_035.wav
6011,/vctk_data/clean_trainset_28spk_wav_16k/p279_034.wav
6012,/vctk_data/clean_trainset_28spk_wav_16k/p244_047.wav
6013,/vctk_data/clean_trainset_28spk_wav_16k/p233_105.wav
6014,/vctk_data/clean_trainset_28spk_wav_16k/p287_180.wav
6015,/vctk_data/clean_trainset_28spk_wav_16k/p286_070.wav
6016,/vctk_data/clean_trainset_28spk_wav_16k/p226_168.wav
6017,/vctk_data/clean_trainset_28spk_wav_16k/p254_176.wav
6018,/vctk_data/clean_trainset_28spk_wav_16k/p258_407.wav
6019,/vctk_data/clean_trainset_28spk_wav_16k/p287_254.wav
6020,/vctk_data/clean_trainset_28spk_wav_16k/p287_361.wav
6021,/vctk_data/clean_trainset_28spk_wav_16k/p226_082.wav
6022,/vctk_data/clean_trainset_28spk_wav_16k/p233_147.wav
6023,/vctk_data/clean_trainset_28spk_wav_16k/p230_087.wav
6024,/vctk_data/clean_trainset_28spk_wav_16k/p277_013.wav
6025,/vctk_data/clean_trainset_28spk_wav_16k/p230_104.wav
6026,/vctk_data/clean_trainset_28spk_wav_16k/p276_345.wav
6027,/vctk_data/clean_trainset_28spk_wav_16k/p250_411.wav
6028,/vctk_data/clean_trainset_28spk_wav_16k/p236_379.wav
6029,/vctk_data/clean_trainset_28spk_wav_16k/p231_025.wav
6030,/vctk_data/clean_trainset_28spk_wav_16k/p230_258.wav
6031,/vctk_data/clean_trainset_28spk_wav_16k/p231_142.wav
6032,/vctk_data/clean_trainset_28spk_wav_16k/p274_411.wav
6033,/vctk_data/clean_trainset_28spk_wav_16k/p231_195.wav
6034,/vctk_data/clean_trainset_28spk_wav_16k/p278_402.wav
6035,/vctk_data/clean_trainset_28spk_wav_16k/p270_333.wav
6036,/vctk_data/clean_trainset_28spk_wav_16k/p227_334.wav
6037,/vctk_data/clean_trainset_28spk_wav_16k/p274_409.wav
6038,/vctk_data/clean_trainset_28spk_wav_16k/p244_017.wav
6039,/vctk_data/clean_trainset_28spk_wav_16k/p228_140.wav
6040,/vctk_data/clean_trainset_28spk_wav_16k/p269_294.wav
6041,/vctk_data/clean_trainset_28spk_wav_16k/p227_215.wav
6042,/vctk_data/clean_trainset_28spk_wav_16k/p273_327.wav
6043,/vctk_data/clean_trainset_28spk_wav_16k/p267_272.wav
6044,/vctk_data/clean_trainset_28spk_wav_16k/p276_288.wav
6045,/vctk_data/clean_trainset_28spk_wav_16k/p269_149.wav
6046,/vctk_data/clean_trainset_28spk_wav_16k/p239_111.wav
6047,/vctk_data/clean_trainset_28spk_wav_16k/p273_014.wav
6048,/vctk_data/clean_trainset_28spk_wav_16k/p228_034.wav
6049,/vctk_data/clean_trainset_28spk_wav_16k/p236_306.wav
6050,/vctk_data/clean_trainset_28spk_wav_16k/p228_110.wav
6051,/vctk_data/clean_trainset_28spk_wav_16k/p278_236.wav
6052,/vctk_data/clean_trainset_28spk_wav_16k/p258_190.wav
